,hotel,price,rating,start_date,city
225,Avia Hôtel Saphir Montparnasse,2261,7.6,2023-05-15,Paris
226,The Westin Paris - Vendôme,3291,7.2,2023-05-15,Paris
227,Hôtel de Sévigné,2371,8.5,2023-05-15,Paris
228,"voco Paris Montparnasse, an IHG Hotel",1508,8.4,2023-05-15,Paris
229,Hotel Monsieur Helder,2210,8.2,2023-05-15,Paris
230,Hotel Marena,1478,7.8,2023-05-15,Paris
231,Hôtel Raspail Montparnasse,2167,8.2,2023-05-15,Paris
232,Aparthotel Adagio Access Paris La Villette,739,7.0,2023-05-15,Paris
233,Hotel Eden Montmartre,1021,7.9,2023-05-15,Paris
234,Padam Hôtel,2959,nan,2023-05-15,Paris
235,Charming Studio Near Louvre,2339,9.4,2023-05-15,Paris
236,Eiffel Villa Garibaldi,1414,7.5,2023-05-15,Paris
237,Hotel Magenta 38 by Happyculture,1819,8.0,2023-05-15,Paris
238,Citadines République Paris,1213,7.9,2023-05-15,Paris
239,Hôtel Istria by Magna Arbor,1136,7.4,2023-05-15,Paris
240,Maison Albar Hotels - Le Vendome,4215,8.7,2023-05-15,Paris
241,L'Amiral,1133,8.2,2023-05-15,Paris
242,Lyric Hotel Paris Opera,2469,8.9,2023-05-15,Paris
243,Hôtel LUX PICPUS,1357,7.6,2023-05-15,Paris
244,Edgar Suites Auteuil - Le Marois,3122,9.0,2023-05-15,Paris
245,Timhotel Le Louvre,1571,7.5,2023-05-15,Paris
246,Virgina,1749,8.3,2023-05-15,Paris
247,Le Basile Hôtel,2515,9.0,2023-05-15,Paris
248,Hotel Audran,1395,7.9,2023-05-15,Paris
249,Lennon Hotel Paris Gare du Nord,1331,7.4,2023-05-15,Paris
250,Citadines Trocadéro Paris,1383,8.4,2023-05-15,Paris
251,Hotel Villa Saxe Eiffel,2066,8.7,2023-05-15,Paris
252,OKKO Hotels Paris Gare de l'Est,1293,8.3,2023-05-15,Paris
253,Hotel Acadia - Astotel,1750,8.5,2023-05-15,Paris
254,Hotel The Playce by Happyculture,1549,7.8,2023-05-15,Paris
255,Amiral Hôtel,1129,7.3,2023-05-15,Paris
256,Hôtel Vaneau Saint Germain,1532,7.9,2023-05-15,Paris
257,Hôtel Regina Louvre,4000,8.8,2023-05-15,Paris
258,25hours Hotel Terminus Nord,1460,8.4,2023-05-15,Paris
259,Francois 1er,2363,8.5,2023-05-15,Paris
260,Courcelles Etoile,1673,8.1,2023-05-15,Paris
261,Verlain,968,7.7,2023-05-15,Paris
262,Sinner Paris,3675,8.7,2023-05-15,Paris
263,Residhome Paris Rosa Parks,1282,8.3,2023-05-15,Paris
264,Le Pigalle Hotel,1471,8.7,2023-05-15,Paris
265,Hotel Villa Nicolo,1623,9.0,2023-05-15,Paris
266,Hôtel Gaston,1285,8.1,2023-05-15,Paris
267,HolidaysInParis - Bourg Tibourg,1741,8.3,2023-05-15,Paris
268,Timhotel Palais Royal,1571,7.9,2023-05-15,Paris
269,Hôtel des 3 Poussins,1811,8.7,2023-05-15,Paris
270,Apostrophe Hôtel,1466,7.9,2023-05-15,Paris
271,Maison Albar Hotels Le Champs-Elysées,3515,8.3,2023-05-15,Paris
272,La Villa Maillot,2609,8.4,2023-05-15,Paris
273,Hôtel Saint Marcel,1557,8.5,2023-05-15,Paris
274,Hôtel Eden Opéra,1548,8.3,2023-05-15,Paris
275,Hotel Mirabeau Eiffel,1607,6.9,2023-05-15,Paris
276,Appart’City Confort Paris Grande Bibliothèque,1243,7.1,2023-05-15,Paris
277,Hotel Marignan Champs-Elysées,4599,8.5,2023-05-15,Paris
278,Campanile Paris 19 - La Villette,907,7.9,2023-05-15,Paris
279,Hotel Cervantes by Happyculture,1621,8.3,2023-05-15,Paris
280,Hotel Left Bank Saint Germain,1594,8.7,2023-05-15,Paris
281,Hotel Plaza Elysées,2217,8.0,2023-05-15,Paris
282,Hôtel Paris Louvre Opéra,2020,8.0,2023-05-15,Paris
283,Hotel Rendez-Vous Batignolles,1300,8.6,2023-05-15,Paris
284,Citadines Place d'Italie Paris,1203,8.0,2023-05-15,Paris
285,Citadines Saint-Germain-des-Prés Paris,2303,8.1,2023-05-15,Paris
286,Adagio Paris 19ème Cité de la Musique,850,7.7,2023-05-15,Paris
287,Rose Bourbon,2277,8.4,2023-05-15,Paris
288,Alyss Saphir Cambronne Eiffel,1980,7.4,2023-05-15,Paris
289,Edgar Suites Saint-Lazare - Amsterdam,2289,9.0,2023-05-15,Paris
290,New Hotel Lafayette,1521,7.8,2023-05-15,Paris
291,Hôtel Vinci Due &amp; Spa,2903,8.9,2023-05-15,Paris
292,Avalon Cosy Hotel Paris Gare du Nord,2135,8.4,2023-05-15,Paris
293,Edgar Suites Louvre - Jour,2976,9.4,2023-05-15,Paris
294,Beauquartier Paris - Haut Marais,1873,7.9,2023-05-15,Paris
295,Hôtel Toujours &amp; Spa,2219,8.0,2023-05-15,Paris
296,Eiffel Kennedy,1012,8.3,2023-05-15,Paris
297,Hôtel Les Deux Gares,1330,8.4,2023-05-15,Paris
298,Château Voltaire,4627,9.3,2023-05-15,Paris
299,Hotel Claridge Paris,2653,8.3,2023-05-15,Paris
300,Maison Axel Opéra,1801,8.4,2023-05-15,Paris
301,Too Hotel Paris - MGallery,1803,8.6,2023-05-15,Paris
302,Two Beautiful Studios - Bastille- 4 pers,878,7.6,2023-05-15,Paris
303,Daunou Opéra,1847,8.8,2023-05-15,Paris
304,Hôtel Gustave,2747,8.8,2023-05-15,Paris
305,Hotel Inn Design Paris Place d’Italie (ex Timhotel),901,8.0,2023-05-15,Paris
306,GuestReady - Cosy getaway in the trendy 19th Arr,1568,nan,2023-05-15,Paris
307,Hotel Bachaumont,2071,8.4,2023-05-15,Paris
308,Source Hôtel,850,8.2,2023-05-15,Paris
309,Comfort Hotel Nation Père Lachaise,965,7.1,2023-05-15,Paris
310,Citadines Montmartre Paris,1375,7.9,2023-05-15,Paris
311,Hôtel Joséphine by Happyculture,1718,7.8,2023-05-15,Paris
312,Hôtel Du Vieux Saule,1964,7.8,2023-05-15,Paris
313,Timhotel Montmartre,1476,8.3,2023-05-15,Paris
314,Hotel Louis II,3889,8.8,2023-05-15,Paris
315,Les Matins de Paris &amp; Spa,1749,8.3,2023-05-15,Paris
316,Bulgari Hotel Paris,11645,9.6,2023-05-15,Paris
317,Grand Hôtel Des Gobelins,1316,8.1,2023-05-15,Paris
318,"Crowne Plaza Paris République, an IHG Hotel",2018,7.9,2023-05-15,Paris
319,Au Manoir Saint Germain,1762,8.5,2023-05-15,Paris
