,hotel,price,rating,start_date,city
143,Apartamentos Calvet,785,7.7,2023-05-15,Barcelona
144,Residencia Universitaria Campus del Mar,908,7.5,2023-05-15,Barcelona
145,Happy Apartments,1853,8.5,2023-05-15,Barcelona
146,Iberostar Selection Paseo de Gracia 4 Sup,1922,8.9,2023-05-15,Barcelona
147,Ilunion Les Corts Spa,1114,7.8,2023-05-15,Barcelona
148,Olivia Plaza Hotel,1936,9.3,2023-05-15,Barcelona
149,Forget Me Not Barcelona,1538,9.0,2023-05-15,Barcelona
150,Cami Gallery Barcelona,981,8.4,2023-05-15,Barcelona
151,Sercotel Caspe,991,8.4,2023-05-15,Barcelona
152,Aparthotel Arai 4* Superior,1714,8.9,2023-05-15,Barcelona
153,Inside Barcelona Apartments Sants,917,8.7,2023-05-15,Barcelona
154,H10 Madison 4* Sup,1981,9.3,2023-05-15,Barcelona
155,Hilton Diagonal Mar Barcelona,1353,7.5,2023-05-15,Barcelona
156,Mesón Castilla Atiram Hotels,985,8.0,2023-05-15,Barcelona
157,Serennia Cest Apartamentos Arc de Triomf,1358,8.3,2023-05-15,Barcelona
158,Hotel Villa Emilia,1396,8.9,2023-05-15,Barcelona
159,Hotel Miramar Barcelona GL,1622,7.9,2023-05-15,Barcelona
160,Fisa Rentals Ramblas Apartments,1411,8.4,2023-05-15,Barcelona
161,Serennia Apartamentos Ramblas - Plaça Catalunya,1911,8.5,2023-05-15,Barcelona
162,ME Barcelona,2573,9.2,2023-05-15,Barcelona
163,Silken Sant Gervasi,808,8.4,2023-05-15,Barcelona
164,Sofitel Barcelona Skipper,2354,8.9,2023-05-15,Barcelona
165,AC Hotel Sants by Marriott,1109,8.2,2023-05-15,Barcelona
166,Barcelona Apartment Gran de Gràcia,1549,7.8,2023-05-15,Barcelona
167,Sercotel Hotel Rosellon,1270,8.5,2023-05-15,Barcelona
168,Hotel Laumon,752,8.2,2023-05-15,Barcelona
169,H10 Marina Barcelona,1314,8.3,2023-05-15,Barcelona
170,Oriente Atiram,1061,7.8,2023-05-15,Barcelona
171,Ilunion Almirante,1270,7.3,2023-05-15,Barcelona
172,NH Collection Barcelona Podium,1455,8.6,2023-05-15,Barcelona
173,Casp 74 Apartments,2145,9.1,2023-05-15,Barcelona
174,Aparthotel Bcn Montjuic,920,8.3,2023-05-15,Barcelona
175,Chic &amp; Basic Tallers Hostal,864,7.2,2023-05-15,Barcelona
176,Seventy Barcelona,1703,9.3,2023-05-15,Barcelona
177,Hostal Oliva,994,8.8,2023-05-15,Barcelona
178,Yurbban Ramblas Boutique Hotel,1462,9.3,2023-05-15,Barcelona
179,Casa Camper Barcelona,1726,9.6,2023-05-15,Barcelona
180,Ola Living Portaferrissa,1618,8.2,2023-05-15,Barcelona
181,Hotel Brick Barcelona,911,8.8,2023-05-15,Barcelona
182,HCC Lugano,886,8.6,2023-05-15,Barcelona
183,Blanc Guest House,813,8.7,2023-05-15,Barcelona
184,Niu Barcelona Hotel,1170,8.3,2023-05-15,Barcelona
185,Hotel 1898,1813,9.0,2023-05-15,Barcelona
186,Negresco Princess 4* Sup,1333,8.0,2023-05-15,Barcelona
187,Hotel Condado,866,8.3,2023-05-15,Barcelona
188,AC Hotel Barcelona Fórum by Marriott,1191,7.9,2023-05-15,Barcelona
189,Rainbow apartment in Barcelona,1153,nan,2023-05-15,Barcelona
190,NH Barcelona Diagonal Center,957,7.9,2023-05-15,Barcelona
191,Brummell Apartments Eixample Izquierda/Valeris,1340,8.6,2023-05-15,Barcelona
192,"Hotel Gran Derby Suites, a Small Luxury Hotel of the World",1190,8.7,2023-05-15,Barcelona
193,Sercotel Amister Art Hotel Barcelona,983,8.2,2023-05-15,Barcelona
194,Musik Boutique Hotel,1356,9.1,2023-05-15,Barcelona
195,Sunotel Aston,819,6.8,2023-05-15,Barcelona
196,Aparthotel Senator Barcelona,947,7.4,2023-05-15,Barcelona
197,Eurohotel Diagonal Port,773,7.8,2023-05-15,Barcelona
198,Best Western Premier Hotel Dante,1068,8.7,2023-05-15,Barcelona
199,Cuatro Naciones,955,8.3,2023-05-15,Barcelona
200,Barcelona Apartment Villarroel,1521,8.2,2023-05-15,Barcelona
201,Occidental Atenea Mar - Adults Only,1414,8.2,2023-05-15,Barcelona
202,Alma Barcelona GL,2899,9.2,2023-05-15,Barcelona
203,Cien,1117,8.5,2023-05-15,Barcelona
204,Hotel Balmoral,1172,8.3,2023-05-15,Barcelona
205,H10 Cubik 4* Sup,1626,8.9,2023-05-15,Barcelona
206,The Social Hub Barcelona Poblenou,1043,8.9,2023-05-15,Barcelona
207,Aparthotel Allada 3*,1420,7.7,2023-05-15,Barcelona
208,Som Nit Triomf,791,7.9,2023-05-15,Barcelona
